SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3581935,[552] Definitive anti-dumping duty,2710194330,[B999] Other,20/09/2017,,[01] + 79.56 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3626399,[552] Definitive anti-dumping duty,2710194330,"[B782] Aceitera General Deheza S.A., General Deheza, Rosario; Bunge Argentina S.A., Buenos Aires, AR",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626370,[552] Definitive anti-dumping duty,2710194330,"[C330] Cargill S.A.C.I., Buenos Aires; Unitec Bio S.A., Buenos Aires;",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3581665,[552] Definitive anti-dumping duty,2710194330,[B999] Other,20/09/2017,,[01] + 178.85 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3626428,[552] Definitive anti-dumping duty,2710194330,"[B783] Louis Dreyfus Commodities S.A., Buenos Aires, AR",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3581906,[552] Definitive anti-dumping duty,2710194330,"[B785] Viluco S.A., Tucuman",20/09/2017,,[01] + 62.52 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3626641,[552] Definitive anti-dumping duty,2710194330,"[B789] PT Wilmar Bioenergi Indonesia, Medan; PT Wilmar Nabati Indonesia, Medan",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3581664,[552] Definitive anti-dumping duty,2710194330,"[B790] PT Cermerlang Energi Perkasa, Jakarta",20/09/2017,,[01] + 166.95 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3626457,[552] Definitive anti-dumping duty,2710194330,"[B784] Molinos Agro S.A., Buenos Aires; Oleaginosa Moreno Hermanos S.A.F.I.C.I. y A., Bahia Blanca; Vicentin S.A.I.C., Avellaneda",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626640,[552] Definitive anti-dumping duty,2710194330,"[B788] PT Pelita Agung Agrindustri, Medan",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626645,[552] Definitive anti-dumping duty,2710194621,"[B789] PT Wilmar Bioenergi Indonesia, Medan; PT Wilmar Nabati Indonesia, Medan",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626643,[552] Definitive anti-dumping duty,2710194621,"[B787] PT Musim Mas, Medan",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3581907,[552] Definitive anti-dumping duty,2710194621,"[B785] Viluco S.A., Tucuman",20/09/2017,,[01] + 62.52 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3626400,[552] Definitive anti-dumping duty,2710194621,"[B782] Aceitera General Deheza S.A., General Deheza, Rosario; Bunge Argentina S.A., Buenos Aires, AR",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626371,[552] Definitive anti-dumping duty,2710194621,"[C330] Cargill S.A.C.I., Buenos Aires; Unitec Bio S.A., Buenos Aires;",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3581670,[552] Definitive anti-dumping duty,2710194621,"[B790] PT Cermerlang Energi Perkasa, Jakarta",20/09/2017,,[01] + 166.95 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3581936,[552] Definitive anti-dumping duty,2710194621,[B999] Other,20/09/2017,,[01] + 79.56 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3581671,[552] Definitive anti-dumping duty,2710194621,[B999] Other,20/09/2017,,[01] + 178.85 EUR / Tonne / of biodiesel content,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable. | TM681: (Taric Measure) The duty shall be applicable in proportion in the product, by weight, of the total content of fatty-acid mono-alkyl esters and of paraffinic gasoils obtained from synthesis and/or hydro-treatment, of non-fossil origin (biodiesel content).
The aforementioned definition of “biodiesel content” is only valid in the context of anti-dumping and anti-subsidy measures and differs from the definition of “biodiesel” according to subheading note 5 to Chapter 27 and note 7 to Chapter 38."
3626642,[552] Definitive anti-dumping duty,2710194621,"[B786] PT Ciliandra Perkasa, Jakarta",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626458,[552] Definitive anti-dumping duty,2710194621,"[B784] Molinos Agro S.A., Buenos Aires; Oleaginosa Moreno Hermanos S.A.F.I.C.I. y A., Bahia Blanca; Vicentin S.A.I.C., Avellaneda",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626429,[552] Definitive anti-dumping duty,2710194621,"[B783] Louis Dreyfus Commodities S.A., Buenos Aires, AR",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626644,[552] Definitive anti-dumping duty,2710194621,"[B788] PT Pelita Agung Agrindustri, Medan",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626430,[552] Definitive anti-dumping duty,2710194629,"[B783] Louis Dreyfus Commodities S.A., Buenos Aires, AR",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
3626649,[552] Definitive anti-dumping duty,2710194629,"[B789] PT Wilmar Bioenergi Indonesia, Medan; PT Wilmar Nabati Indonesia, Medan",20/09/2017,,[37] 0.00%,,"TM890: (Taric Measure) Judgments of the General Court (Ninth Chamber) of 15 September 2016 <a href=""https://curia.europa.eu/jcms/""> https://curia.europa.eu/jcms/</a> B782 - Aceitera General Deheza SA, General Deheza (Case T-115/14) B782 - Bunge Argentina SA, Buenos Aires (Case T-116/14) B783 - Louis Dreyfus Commodities S.A. (LDC Argentina SA), Buenos Aires (Case T-118/14) B784 - Molinos Agro S.A. (Molinos Rio de la Plata SA), Buenos Aires (Case T-112/14) B784 - Oleaginosa Moreno Hermanos SACIFI y A, Bahia Blanca (Case T-113/14) B784 - Vicentin SAIC, Avellaneda (Case T-114/14) B786 - PT Ciliandra Perkasa, Jakarta (Case T-120/14) B787 - PT Perindustrian dan Perdagangan Musim Semi Mas (PT Musim Mas), Medan (Case T-80/14) B788 - PT Pelita Agung Agrindustri, Medan (Case T-121/14) B789 - PT Wilmar Bioenergi Indonesia, Medan (Case T-139/14) B789 - PT Wilmar Nabati Indonesia, Medan (Case T-139/14) C330 - Unitec Bio SA, Buenos Aires (Case T-111/14) C330 - Cargill SACI, Buenos Aires (Case T-117/14)"
